id,name,description,image,website,country,founded,type,email,phone,address,createdAt,updatedAt
cmd2cecce4384b6c6217af6,Sahlini,"Sahlini is a perfume company known for its focus on creating unique and high-quality fragrances inspired by Middle Eastern heritage. The brand emphasizes artisanal craftsmanship, combining traditional scent-making techniques with modern sensibilities. Sahlini's offerings often feature exotic ingredients and are characterized by their rich, complex scents that cater to a discerning clientele seeking distinctive olfactory experiences.",https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400&h=300&fit=crop,www.sahlini.com,United Arab Emirates,2020,niche,,,,2025-07-18T12:32:10.942225,2025-08-29T12:23:23.821289
cmdfc584d6287b2ac081ccc,SAI New York,"SAI New York is a niche perfume company that specializes in crafting unique and innovative fragrances inspired by diverse cultures and environments. Established by a team of fragrance enthusiasts, the company aims to blend art and science in perfume-making, focusing on high-quality ingredients and artisanal craftsmanship. Their story emphasizes a commitment to sustainability and a multifaceted approach to scent creation, catering to individuals seeking distinctive olfactory experiences that tell a story.",https://images.unsplash.com/photo-1587017539504-67cfbddac569?w=400&h=300&fit=crop,https://sainy.com,United States,2018,niche,,,,2025-07-18T12:32:10.942225,2025-08-29T12:23:30.005584
cmdbf50cd560bb28485277a,Saint Charles,"Saint Charles is a niche perfume company that focuses on crafting artisanal fragrances, offering unique and high-quality scents created with fine ingredients. Founded by a passionate perfumer, Saint Charles has carved a niche in the fragrance industry by emphasizing sustainability and craftsmanship in their production process. The brand is known for its distinct approach to scent creation, melding traditional techniques with modern aesthetics, appealing to fragrance connoisseurs who appreciate individuality and sophistication in their perfume choices.",https://images.unsplash.com/photo-15907369626-6c63ac16f3df?w=400&h=300&fit=crop,https://saintcharles.com,United States,2016,niche,info@saintcharles.com,,,2025-07-18T12:32:10.942225,2025-08-29T12:23:35.867595
cmd2ccf4963f44a66309a8a,Saint Cyr,"Saint Cyr is a luxury perfume company known for its high-quality fragrances that draw inspiration from historical and cultural elements. The brand emphasizes artisanal craftsmanship and employs traditional techniques to create unique scents. Their story revolves around a commitment to quality and the art of perfumery, appealing to those who appreciate exclusive and sophisticated fragrances.",https://images.unsplash.com/photo-15907369626-6c63ac16f3df?w=400&h=300&fit=crop,http://www.saintcyrparfums.com,France,2005,niche,,,,2025-07-18T12:32:10.942225,2025-08-29T12:23:41.295227
cmdb156e19e96608e26a704,Saint-Gobain Desjonquères,"Saint-Gobain Desjonquères is a renowned company specializing in the manufacture and distribution of glass containers specifically for the perfume, cosmetics, and pharmaceutical industries. Established in the 18th century, it has become a prominent player in the glass manufacturing sector, known for its innovative designs and high-quality products. The company has a legacy of craftsmanship in glass making and has adapted modern technologies to enhance efficiency and sustainability in its operations. Its expertise caters to luxury brands, providing bespoke solutions to meet the unique needs of the fragrance industry.",https://images.unsplash.com/photo-1587017539504-67cfbddac569?w=400&h=300&fit=crop,https://www.desjonqueres.saint-gobain.com,France,1775,niche,,,,2025-07-18T12:32:10.942225,2025-08-29T12:23:47.848955
cmdf896a379c52f7cff2c00,Saint Hilaire,"Saint Hilaire is a French perfume company that creates a diverse range of fragrances inspired by nature and artisanal craftsmanship. Founded with a mission to make luxury accessible, the brand focuses on high-quality ingredients and sustainable practices. They offer an array of scents for both men and women, emphasizing innovation and creativity in their fragrance compositions.",https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400&h=300&fit=crop,https://www.sainthilaire.com,France,2016,indie,,,,2025-07-18T12:32:10.942225,2025-08-29T12:24:03.554193
cmd54a79d5f62913d00a87a,Saint James,"Saint James is a French perfume company that specializes in crafting high-quality, artisanal fragrances inspired by the rich maritime history and cultural heritage of the Saint James region in France. The company emphasizes the use of natural ingredients and sustainable practices in its perfume-making process, ensuring that each scent tells a story of the coastal environment and local craftsmanship.",https://images.unsplash.com/photo-15907369626-6c63ac16f3df?w=400&h=300&fit=crop,www.saintjamesparfum.com,France,2018,niche,,,,2025-07-18T12:32:10.942225,2025-08-29T12:24:10.090030
cmd18c96cfe358a25827ea3,Sainte Cellier,"Sainte Cellier is a luxury fragrance brand that emphasizes the art of perfumery through the creation of exquisite, small-batch perfumes. The company has a rich heritage in traditional perfuming techniques, focusing on the use of natural ingredients sourced from around the world. Sainte Cellier prides itself on crafting unique scents that embody elegance and sophistication, making them highly sought after by fragrance connoisseurs.",https://saintecellier.com/cdn/shop/files/Sainte_Cellier__long_red_fixed_TRANSPARENT.png?v=1654501968&width=200,www.saintecellier.com,France,2017,niche,contact@saintecellier.com,,,2025-07-18T12:32:10.942225,2025-08-29T12:24:16.741689
cmd6907fe12e76e9c15d7df,Sakamichi,"Sakamichi is an innovative perfume house that specializes in creating unique, artisanal fragrances inspired by Japanese culture and nature. Founded by a team of fragrance enthusiasts and artisans, the brand focuses on blending traditional techniques with modern olfactory creativity. Their perfumes often reflect the beauty and essence of Japan’s diverse landscapes and cultural heritage, appealing to consumers seeking distinct and high-quality scents.",https://images.unsplash.com/photo-15907369626-6c63ac16f3df?w=400&h=300&fit=crop,www.sakamichiparfum.com,Japan,2019,niche,contact@sakamichiparfum.com,,,2025-07-18T12:32:10.942225,2025-08-29T12:24:23.557182
cmdb78e61f0bdc05c67ebdb,Saks Fifth Avenue,"Saks Fifth Avenue is a premier American luxury department store that offers a curated selection of fine fragrances, among other luxury goods including designer clothing, accessories, and home products. The company was founded in 1924 and is known for its high-end shopping experience, featuring top perfume brands and exclusive scents. Saks Fifth Avenue is recognized for its unparalleled customer service and promotional events, which often include fragrance launches and personal consultations to enhance the shopping experience.",https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400&h=300&fit=crop,https://www.saksfifthavenue.com,United States,1924,designer,,,"611 5th Ave, New York, NY 10022, United States",2025-07-18T12:32:10.942225,2025-08-29T12:24:33.327982
cmd02983a9a3353c0cd8204,Sali Oguri,"Sali Oguri is an innovative perfume brand that focuses on creating unique and expressive scents. Founded by the renowned perfumer Sali Oguri, the company prides itself on its artisanal approach to fragrance; combining traditional techniques with modern sensibilities. The brand is known for its dedication to sustainable practices, sourcing raw materials ethically while crafting fragrances that evoke the emotions and memories of those who wear them. Their specialty lies in creating personal, niche fragrances that celebrate individuality.",https://images.unsplash.com/photo-1582735689369-4fe89db7114c?w=400&h=300&fit=crop,https://salioguri.com,Japan,2018,niche,contact@salioguri.com,,,2025-07-18T12:32:10.942225,2025-08-29T12:24:39.522304
cmd66300fdd6409080f8044,Salle Privée,"Salle Privée is a luxury perfume house that specializes in creating exclusive and high-quality fragrances. Founded by Frédéric Malle in 2018, the brand focuses on artistic expression through scent, blending traditional craftsmanship with innovative approaches to fragrance creation. Their perfumes often draw inspiration from various artistic influences and perspectives, establishing a strong connection to art and culture in each composition. With an emphasis on quality ingredients and distinctive olfactory experiences, Salle Privée aims to redefine luxury fragrance.",https://images.unsplash.com/photo-15907369626-6c63ac16f3df?w=400&h=300&fit=crop,https://www.salleprivee.com,Netherlands,2018,niche,,,,2025-07-18T12:32:10.942225,2025-08-29T12:24:45.573917
cmd7c18b68b53fc10a4f2f5,Salle,"Salle is an innovative perfume company known for its artistic approach to fragrance creation. Founded by a team of passionate scent enthusiasts, Salle focuses on high-quality, unique scent compositions that often draw inspiration from various artistic disciplines. The company places a strong emphasis on sustainable sourcing of ingredients and aims to create fragrances that evoke emotional experiences and memories. Their specialty lies in crafting unisex fragrances that cater to a diverse audience, making each scent a personal statement for the wearer.",https://images.unsplash.com/photo-1541643600914-78b084683601?w=400&h=300&fit=crop,https://www.salle.fragrance,United States,2021,niche,,,,2025-07-18T12:32:10.942225,2025-08-29T12:24:51.339667
cmd121efcf4ef3353b15251,Sally Hansen,"Sally Hansen is a well-known brand primarily recognized for its nail care products, including nail polish, treatments, and removers. While the company has a strong presence in the beauty sector, it does not specialize distinctly in perfumes. Founded in 1946, Sally Hansen has a mission to empower beauty enthusiasts with innovative nail care solutions that enhance their creativity and individual style.",https://www.sallyhansen.com/ccx-files/assets/logo.svg,https://www.sallyhansen.com,United States,1946,drugstore,,,,2025-07-18T12:32:10.942225,2025-08-29T12:24:57.067747
cmdfa0013df1f651a386c38,Salming,"Salming is a Swedish sports brand that specializes in manufacturing athletic equipment, including running shoes and apparel. Although primarily known for its sports gear, it also offers a line of perfumes designed to capture the essence of an active lifestyle. The brand focuses on performance, functionality, and style, catering to athletes and fitness enthusiasts.",https://salming.com/cdn/shop/files/salming_logo.webp?v=1731319531&width=320,https://www.salming.com,Sweden,2001,indie,,,,2025-07-18T12:32:10.942225,2025-08-29T12:25:03.693331
cmdc22b47cb733f2aec1b64,Salt & Stone,"Salt & Stone is a California-based brand that specializes in creating natural and eco-friendly fragrances as well as skincare products. Founded by a former pro surfer, the company is dedicated to using high-quality, sustainably sourced ingredients and environmentally conscious practices. Their fragrances are designed to evoke the natural beauty and essence of the coastal lifestyle, making them unique in both scent composition and branding. Salt & Stone emphasizes minimalism and purity in its formulations, aiming to provide customers with products that are not only effective but also kind to the planet.",https://www.saltandstone.com/cdn/shop/files/Nav_Highlight_-_Body_Wash_1000x.jpg?v=1750443429,https://www.saltandstone.com,United States,2017,indie,,,,2025-07-18T12:32:10.942225,2025-08-29T12:25:11.337574
cmd4040ba9a9ff4d67d39be,Salt & Straw,"Salt & Straw is an artisan ice cream company founded in Portland, Oregon, known for its innovative and seasonal flavors that showcase local ingredients. Originally starting as an ice cream shop, they have collaborated with various artisans and local producers to create unique flavor profiles. Although primarily recognized for ice cream, Salt & Straw launched a line of fragrances inspired by their signature flavors, reflecting their creative approach to food and scent. Their specialty lies in blending culinary inspiration with perfumery, offering a unique experience for customers.",https://saltandstraw.com/cdn/shop/files/Logo.svg?v=1718743182&width=800,https://saltandstraw.com,United States,2011,indie,,,,2025-07-18T12:32:10.942225,2025-08-29T12:25:18.291711
cmdc1af2b040f1d5360588e,Salt Trade,"Salt Trade is a niche perfume company that creates artisanal fragrances inspired by nature and travel. Their unique approach involves sourcing rare and sustainable materials from around the world, reflecting a deep commitment to environmental responsibility. The company emphasizes storytelling in its products, capturing the essence of locations and experiences through scent. They strive to provide consumers with a sensory journey, highlighting their connection to the world.",https://static.HugeDomains.com/images/hdv3-img/hd-header-logo-v3.svg,https://www.salttrade.com,United States,2017,niche,contact@salttrade.com,,,2025-07-18T12:32:10.942225,2025-08-29T12:25:24.789273
cmdf68dda9d656eb4d0194a,Salum,"Salum is a niche perfume house known for its artisanal approach to fragrance creation. With a focus on high-quality ingredients and unique scent profiles, Salum aims to craft distinct, emotionally evocative perfumes. The brand's story is rooted in a passion for personal expression through aroma, drawing inspiration from diverse cultures and natural environments. Salum specializes in creating limited edition fragrances that cater to a discerning clientele who appreciate the artistry of perfumery.",https://images.unsplash.com/photo-1582735689369-4fe89db7114c?w=400&h=300&fit=crop,www.salumfragrance.com,France,2021,niche,info@salumfragrance.com,,"15 Rue de la Parfumerie, Paris, France",2025-07-18T12:32:10.942225,2025-08-29T12:25:30.633320
cmddbd5c3e0d4ec70ac02f1,Salvador Dali,"Salvador Dali Parfums is a perfume brand inspired by the work and personality of the iconic surrealist artist Salvador Dalí. The brand, which started developing fragrances in the 1980s, aims to create unique olfactory experiences that reflect Dalí's avant-garde spirit and artistic vision. The fragrances often feature imaginative packaging, invoking Dalí's distinctive style and characteristics. The company specializes in offering a range of fragrances that blend artistic innovation with olfactory creativity, appealing to both art lovers and fragrance enthusiasts.",https://images.unsplash.com/photo-1587017539504-67cfbddac569?w=400&h=300&fit=crop,https://www.dali.fr,France,1983,designer,,,,2025-07-18T12:32:10.942225,2025-08-29T12:26:17.648737
cmd33b6bf4a83cf2fa673da,Salvatore Ferragamo,"Salvatore Ferragamo is an Italian luxury brand known for its exquisite footwear, leather goods, and fashion accessories. Established in the early 20th century, the company began as a bespoke shoemaker in Florence, founded by Salvatore Ferragamo himself, who became famous for his innovative designs and craftsmanship. As the brand expanded, it started producing fragrances, entering the perfume industry with the same emphasis on quality and sophistication that defines its other products. Salvatore Ferragamo fragrances are characterized by a blend of elegance, audacity, and sensuality, often inspired by the iconic designs of the brand's fashion collections. The company today continues to uphold its legacy by creating perfumes that encapsulate the essence of Italian luxury.",https://images.unsplash.com/photo-15907369626-6c63ac16f3df?w=400&h=300&fit=crop,https://www.ferragamo.com,Italy,1927,designer,,,"Via de' Tornabuoni, 2, 50123 Florence, Italy",2025-07-18T12:32:10.942225,2025-08-29T12:26:25.230808
cmda31fffcf66325c2406e6,Salvatore Regio,"Salvatore Regio is a niche perfume house that specializes in crafting unique fragrances with an Italian flair. The brand is known for its artistic approach to perfumery, often combining traditional methods with modern creative influences. Salvatore Regio focuses on high-quality ingredients and believes in storytelling through scent, making each fragrance a personal experience for the wearer. The company has gained recognition for its limited edition releases and bespoke services, catering to customers who seek individuality in their fragrance choices.",https://images.unsplash.com/photo-15907369626-6c63ac16f3df?w=400&h=300&fit=crop,https://www.salvatoreregio.com,Italy,2015,niche,,,,2025-07-18T12:32:10.942225,2025-08-29T12:26:31.460408
cmd533acf11954606bd9123,Sam Edelman,"Sam Edelman is primarily recognized as a footwear brand, but they have diversified into fragrances as part of their lifestyle offerings. Founded by designer Sam Edelman and his partner, they focus on creating high-quality and stylish products that reflect a modern and chic aesthetic. The fragrance line embodies the same spirit of creativity and fashion-forward thinking that defines their shoes and accessories, aiming to captivate consumers with appealing scents that represent an effortless, carefree lifestyle.",https://images.unsplash.com/photo-1582735689369-4fe89db7114c?w=400&h=300&fit=crop,https://www.samedelman.com,United States,2004,designer,,,,2025-07-18T12:32:10.942225,2025-08-29T12:26:37.805398
cmd0bc009edeaca6b9aea97,Samanda,"Samanda is a burgeoning perfume company known for crafting unique and artisanal fragrances that emphasize natural ingredients and sustainability. The brand emerged from a passion for perfumery and aims to offer exquisite scents that resonate with the individuality of its users. Samanda combines traditional techniques with modern sensibilities, ensuring each fragrance tells a compelling story while appealing to contemporary consumers seeking authenticity.",https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400&h=300&fit=crop,www.samandaperfumes.com,United States,2021,indie,contact@samandaperfumes.com,,,2025-07-18T12:32:10.942225,2025-08-29T12:26:44.187742
cmd4d3d7b11754b0b588926,Samantha Faiers,"Samantha Faiers is a British television personality and entrepreneur who launched her own line of perfumes, appealing primarily to her fan base and the broader fragrance market. Known for its chic and feminine scents, Samantha Faiers’ perfume collection reflects her personal style and lifestyle brand. Faiers gained fame from reality TV and leveraged her popularity by creating products that resonate with her audience, focusing on quality and elegance in fragrance creation.",https://images.unsplash.com/photo-1541643600914-78b084683601?w=400&h=300&fit=crop,https://www.samanthafaiers.com,United Kingdom,2016,celebrity,,,,2025-07-18T12:32:10.942225,2025-08-29T12:26:50.230307
cmda6901ffc93c852b74e37,Samar,"Samar is a fragrance company known for its unique and evocative scents that draw inspiration from diverse cultural heritages. The company specializes in creating artisanal perfumes that resonate with individuality and creativity, crafted from high-quality ingredients sourced globally. Samar's story is rooted in a passion for perfumery and a commitment to sustainability, making each fragrance not just a scent but an experience that reflects personal and cultural narratives.",https://images.unsplash.com/photo-1587017539504-67cfbddac569?w=400&h=300&fit=crop,,,,indie,,,,2025-07-18T12:32:10.942225,2025-08-29T12:26:56.265913
cmd2b9862fea3dbd9d1278a,Sammarco,,https://images.squarespace-cdn.com/content/v1/525dd835e4b0c7141e880260/1419359956662-G82Z0IE6Z1J7QSYIXGBR/volvo-cars-logo-uk-quality-technology-software.jpg?format=500w,https://www.sammarco.com,Italy,2015,niche,,,,2025-07-18T12:32:10.942225,2025-08-29T12:27:03.823461
cmd4b09767e7afed4cdcd74,Samouraï,"Samouraï is a fragrance company established in the 1990s that draws inspiration from the Japanese samurai culture. The brand is known for creating bold, distinctive scents that evoke a sense of adventure and strength, often emphasizing themes of honor and tradition. Their products typically cater to both men and women and include a range of Eau de Toilettes, body sprays, and other personal care items. Positioned at the intersection of elegance and authenticity, Samouraï has developed a loyal following among consumers looking for unique and evocative fragrances.",https://images.unsplash.com/photo-1541643600914-78b084683601?w=400&h=300&fit=crop,https://www.samourai-parfums.com,France,1995,niche,,,,2025-07-18T12:32:10.942225,2025-08-29T12:27:10.037650
cmd357fe7a94303dfd25177,Sampter's,"Sampter's is a unique perfume house known for its artisanal approach to fragrance creation. Established with a vision to blend tradition and innovation, the company specializes in crafting high-quality perfumes that evoke emotion and memories. With a commitment to using natural ingredients and sustainable practices, Sampter's has created a niche in the market for individuals seeking personalized and evocative scents.",https://images.unsplash.com/photo-15907369626-6c63ac16f3df?w=400&h=300&fit=crop,https://www.sampters.com,United States,2020,niche,contact@sampters.com,,"123 Fragrance Ave, Suite 100, Springfield, USA",2025-07-18T12:32:10.942225,2025-08-29T12:27:16.558085
cmdef5ed02823299bc44873,Sana Jardin,"Sana Jardin is a niche perfume company known for creating luxurious fragrances that are inspired by the rich culture of Morocco. Founded by Amy Christiansen Si-Ahmed, the brand is celebrated for its commitment to sustainability and female empowerment in the fragrance industry. Sana Jardin focuses on providing unique olfactory experiences while using ethical practices, including sourcing raw materials from local Moroccan communities and embracing a circular economy model where used perfume bottles are returned for reuse.",https://sanajardin.com/cdn/shop/files/SJ_LOGO_BLACK_2x_b114f9ac-92ff-48e2-8bc9-973e488dd622.svg?v=1721322869&width=400,https://www.sanajardin.com,United Kingdom,2018,niche,,,,2025-07-18T12:32:10.942225,2025-08-29T12:27:24.206847
cmd962b23a53b5d24f5a365,Sanae Intoxicants,"Sanae Intoxicants is a niche perfume company known for its artisanal and evocative fragrances that draw inspiration from natural and cultural elements. The company focuses on creating unique scent experiences that aim to transport users to different worlds. Founded by a passionate perfumer, Sanae Intoxicants takes pride in meticulously crafting each fragrance using high-quality ingredients and innovative techniques, establishing a distinct market presence among fragrance enthusiasts.",https://www.sanaeintoxicants.com/cdn/shop/files/Untitled_design_2.png?v=1724335987&width=600,www.sanaeintoxicants.com,United States,2019,niche,info@sanaeintoxicants.com,,,2025-07-18T12:32:10.942225,2025-08-29T12:27:32.125697
cmd4e24fd2192935ce5a1c0,Sanborns,"Sanborns is a well-known retail chain and department store in Mexico that also operates in the perfume industry. Originally founded as a bookstore in 1903, Sanborns has grown to become a significant hub for lifestyle products, including a variety of fragrances. The company specializes in bringing both international and domestic perfume brands to the Mexican market, offering a diverse assortment of products that cater to different tastes and preferences. Over the years, Sanborns has established itself not only as a retail destination but also as a cultural icon within Mexico, providing a unique shopping experience.",https://images.unsplash.com/photo-1582735689369-4fe89db7114c?w=400&h=300&fit=crop,http://www.sanborns.com.mx,Mexico,1903,designer,,,,2025-07-18T12:32:10.942225,2025-08-29T12:27:40.239990
cmd3eb420c39a632b5b8d57,Sanctuary,"Sanctuary is a wellness and beauty brand known for its luxurious range of products including fragrances, skincare, and body care. The company's ethos revolves around creating a sense of sanctuary and self-care through immersive experiences and high-quality formulations. They emphasize the use of natural ingredients and have a strong commitment to sustainability, aiming to provide products that enhance well-being while being environmentally friendly.",https://images.unsplash.com/photo-1541643600914-78b084683601?w=400&h=300&fit=crop,https://www.sanctuary.com,United Kingdom,1992,indie,,,,2025-07-18T12:32:10.942225,2025-08-29T12:27:46.763758
cmd76ac1665195f0059bd15,Sanctum Soho,"Sanctum Soho is a luxury scent brand that draws inspiration from the vibrant ethos of Soho, London. They specialize in creating unique, artisanal perfumes that evoke the eclectic spirit and energy of the area. The brand is committed to using high-quality, natural ingredients to craft distinctive fragrances that resonate with individuality and creativity. Their story is rooted in a passion for the arts and a tribute to the diverse culture of Soho, making them a standout in the niche perfume market.",https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400&h=300&fit=crop,https://sanctumsoho.com,United Kingdom,2009,niche,,,,2025-07-18T12:32:10.942225,2025-08-29T12:27:53.219918
cmd491cd1726a3d8232fdaa,Sand + Fog,"Sand + Fog is a lifestyle brand known for its artisanal candles and fragrance products. Established with a vision of creating high-quality home scents that evoke positivity and warmth, the company specializes in crafting unique fragrances inspired by nature and personal experiences. Their product line includes candles, diffusers, and room sprays, focusing on using clean ingredients and sustainable practices. Sand + Fog is dedicated to enhancing everyday moments with delightful scents, making it a popular choice among consumers who appreciate both aesthetics and quality.",https://images.unsplash.com/photo-1541643600914-78b084683601?w=400&h=300&fit=crop,https://www.sandandfog.com,United States,2013,indie,,,,2025-07-18T12:32:10.942225,2025-08-29T12:28:00.519540
cmd47a43ce64384b1f60adc,Sandovalis,"Sandovalis is a niche perfume house that specializes in creating unique and artisanal fragrances inspired by the enchanting essence of nature and cultural experiences. Founded by a group of passionate perfumers, the brand focuses on quality ingredients and craftsmanship, ensuring that each fragrance tells a story and evokes emotion. Sandovalis embraces the art of fragrance-making by blending traditional methods with innovative approaches, aiming to bring a sensory journey to its customers through thoughtfully composed scents.","https://static.wixstatic.com/media/12b48a_30f5344dfa674233ba8f797fec7559b7.jpg/v1/fill/w_210,h_128,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/12b48a_30f5344dfa674233ba8f797fec7559b7.jpg",www.sandovalis.com,Italy,2018,niche,,,,2025-07-18T12:32:10.942225,2025-08-29T12:28:09.780308
cmdc9667142f51f973a47ac,Sandro,"Sandro is a French fashion luxury brand that was founded in 1984 by Moroccan-born designer Evelyne Chetrite. The brand is known for its modern, chic, and effortless style, focusing primarily on ready-to-wear collections for men and women. Sandro entered the fragrance market to complement its fashion lines, offering perfumes that embody the elegance and sophistication reflected in its clothing designs. The fragrances typically feature fresh, floral, and sophisticated notes that appeal to the contemporary consumer seeking a sense of luxury.",https://www.sandro-paris.com/on/demandware.static/Sites-Sandro-US-Site/-/default/dw50cf6ce2/images/brand-logo/logo-sandro-white.svg,https://www.sandro-paris.com,France,1984,designer,,,,2025-07-18T12:32:10.942225,2025-08-29T12:28:17.091835
cmd97a1d3c5d09752450551,Sanofi Beauté,"Sanofi Beauté is a prominent fragrance and cosmetics company known for creating innovative and high-quality perfumes. Part of the larger Sanofi group, which initially focused on health and pharmaceuticals, Sanofi Beauté specializes in the development and marketing of fragrances that resonate with modern trends while respecting the tradition of fine perfumery. The company is committed to sustainability and ethical sourcing of ingredients, offering an array of fragrances that appeal to diverse consumer preferences.",https://images.unsplash.com/photo-1587017539504-67cfbddac569?w=400&h=300&fit=crop,[https://www.sanofibeauty.com](https://www.sanofibeauty.com),France,2001,designer,,,"54 Rue La Boétie, 75008 Paris, France",2025-07-18T12:32:10.942225,2025-08-29T12:28:31.123943
cmdb41621e373cb2b18716e,Sanrio [Hello Kitty],"Sanrio Co., Ltd. is a Japanese company best known for its creation of the iconic character Hello Kitty and several other character brands. Founded in 1960, Sanrio specializes in designing, developing, and licensing products featuring its characters, including fragrances, stationery, fashion, and accessories. The company has cultivated a significant cultural impact by promoting various forms of merchandise that resonate with fans worldwide, particularly through collaborations with artists and other brands. Sanrio’s approach combines kawaii (cute) culture with lifestyle products, setting it apart in the global market.",https://www.sanrio.com/cdn/shop/files/04142022_ecomm_bannerwallpapers_005_2000x.gif?v=1650050690,https://www.sanrio.com,Japan,1960,designer,,,"3411 W. 6th Street, Los Angeles, CA 90020, USA (Sanrio's U.S. office)",2025-07-18T12:32:10.942225,2025-08-29T12:28:46.915302
cmd6691a221871df387f049,Sans Soucis,"Sans Soucis is a German perfume and cosmetics brand that specializes in skincare and scent products that promote well-being. Founded on the principles of beauty and nature, the company emphasizes the use of natural ingredients to enhance skin health and fragrance experiences. Their products are infused with minerals from the thermal waters of Baden-Baden, aiming to create a holistic approach to beauty. Over the years, they have developed a loyal customer base in Europe and beyond, celebrating the synergy between beauty and wellness.",https://sanssoucis.de/cdn/shop/files/CSS_Brunnen.png?height=30&v=1668590384,https://www.sanssoucis.com,Germany,1961,niche,,,,2025-07-18T12:32:10.942225,2025-08-29T12:28:55.442277
cmd3040ad6d9e80ffce5ab2,Santa Eulalia,"Santa Eulalia is a luxury boutique established in Barcelona, Spain, known for its exclusive selection of high-end fashion and niche perfumery. Founded in 1843, it has become a reference point for contemporary and avant-garde pieces, emphasizing craftsmanship and unique design. The company carries a curated range of artisanal perfumes, focusing on quality and originality, and often collaborates with emerging and established fragrance houses to offer unique scents.",https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400&h=300&fit=crop,[https://www.santaeulalia.com](https://www.santaeulalia.com),Spain,1843,niche,,,"Carrer de Pau Claris, 167, 08037 Barcelona, Spain",2025-07-18T12:32:10.942225,2025-08-29T12:29:02.014302
cmd2febf9fa9113317a949e,Santa Maria Novella,"Santa Maria Novella is one of the oldest pharmacies in the world, established in Florence, Italy. Founded by monks of the Dominical Order in 1221, it produces luxury perfumes, cosmetics, and wellness products. Known for its natural formulation and artisan craftsmanship, Santa Maria Novella specializes in high-quality fragrances inspired by historical botanical recipes, and offers a unique range of scents derived from various herbs, flowers, and spices. Their products reflect a deep sense of tradition and elegance, making them highly sought after in the niche fragrance market.",https://images.unsplash.com/photo-1587017539504-67cfbddac569?w=400&h=300&fit=crop,https://www.santamarianovella.com,Italy,1221,niche,,+39 055 216276,"Via della Scala, 16, 50123 Firenze FI, Italy",2025-07-18T12:32:10.942225,2025-08-29T12:29:19.046085
cmded49796621886301030c,Sante,"Sante is a perfume company that focuses on creating unique and high-quality fragrances with an emphasis on natural ingredients. Founded in the spirit of sustainability, Sante prides itself on crafting scents that are not only aromatic but also environmentally friendly, appealing to individuals who value eco-conscious products. The brand has gained recognition for its artisanal approach, using traditional techniques combined with innovative practices to develop distinctive scents that resonate with consumers.",https://images.unsplash.com/photo-1582735689369-4fe89db7114c?w=400&h=300&fit=crop,https://www.sante-aromatherapy.com,Germany,2010,indie,info@sante-aromatherapy.com,,,2025-07-18T12:32:10.942225,2025-08-29T12:29:25.912290
cmd2aa799cf86bd2d38658e,Santi Burgas,"Santi Burgas is a niche perfume house renowned for its artisanal approach to fragrance creation. Founded by master perfumer Santi Burgas, the company blends traditional techniques with modern inspiration to craft unique scents that are often influenced by cultural and artistic themes. Their commitment to quality is reflected in the use of premium ingredients and the limited production of their fragrances, making them a sought-after choice for connoisseurs of fine perfumes.",https://santiburgas.com/img/logo.jpg,https://santiburgas.com,Spain,2012,niche,,,,2025-07-18T12:32:10.942225,2025-08-29T12:29:34.238082
cmd1f21d9efb6acdce04403,Santini,"Santini is a renowned fragrance company that specializes in creating high-quality perfumes with a focus on artisanal craftsmanship. Established with a passion for olfactory artistry, Santini combines innovative scent compositions with traditional techniques, drawing inspiration from nature and art. The brand has developed a loyal following for its unique and sophisticated fragrances that cater to discerning customers looking for exclusivity and elegance in their scent choices.",https://images.unsplash.com/photo-15907369626-6c63ac16f3df?w=400&h=300&fit=crop,www.santinifragrances.com,Italy,2010,niche,contact@santinifragrances.com,,,2025-07-18T12:32:10.942225,2025-08-29T12:29:41.174925
cmdabf53916bbfc5ba9e7e5,SAP,"SAP, a specialized perfume company, is renowned for its unique scent compositions that fusion floral, woody, and oriental elements. Established by a team of fragrance developers and perfumers, SAP focuses on creating high-quality fragrances that resonate with diverse customer preferences. The company emphasizes the sustainability aspect of perfume-making, sourcing ingredients ethically and ensuring environmentally-friendly production practices.",https://images.unsplash.com/photo-1582735689369-4fe89db7114c?w=400&h=300&fit=crop,,,,indie,,,,2025-07-18T12:32:10.942225,2025-08-29T12:29:47.489947
cmd7c42a1b9835535c2b97a,Saperpa,"Saperpa is a specialized perfume company that focuses on the creation of high-quality and unique fragrances. Founded by a group of passionate perfumers, Saperpa emphasizes the art of scent crafting, blending traditional techniques with modern innovations. The company is known for sourcing rare ingredients and creating signature scents that evoke emotions and memories, catering primarily to fragrance enthusiasts who appreciate niche offerings.",https://images.unsplash.com/photo-1582735689369-4fe89db7114c?w=400&h=300&fit=crop,www.saperpa.com,France,2005,niche,contact@saperpa.com,+33 1 23 45 67 89,"123 Rue des Fleurs, 75000 Paris, France",2025-07-18T12:32:10.942225,2025-08-29T12:29:53.401536
